pal_function,package,palette,length,type,novelty,creatorName,maintainerName,projectUrl,description,colors
paletteer_d,rtist,picasso,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#4E7989FF, #A9011BFF, #E4A826FF, #80944EFF, #DCD6B2FF"
paletteer_d,rtist,pollock,5,qualitative,TRUE,Tomas Okal <tomas.okal@gmail.com>,Tomas Okal <tomas.okal@gmail.com>,NA,Color palettes from famous artists and paintings.,"#D89CA9FF, #1962A0FF, #F1ECD7FF, #E8C051FF, #1A1C23FF"
paletteer_d,soilpalettes,alaquod,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#321614FF, #C8CED8FF, #6E251EFF, #B26535FF, #E9B391FF"
paletteer_d,soilpalettes,bangor,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#564735FF, #855A30FF, #BA6C00FF, #D4C394FF, #A48D2FFF"
paletteer_d,soilpalettes,durorthod,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#2C0C00FF, #803C15FF, #C6782CFF, #FFA91DFF, #FFF3ADFF"
paletteer_d,soilpalettes,paleustalf,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#282828FF, #69261FFF, #BB1F0BFF, #E58D43FF, #EEC47BFF"
paletteer_d,soilpalettes,rendoll,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#363636FF, #78351DFF, #B27529FF, #FFD300FF, #DCDCDAFF"
paletteer_d,soilpalettes,redox,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#BB281EFF, #D56936FF, #87D7EBFF, #42B8D7FF, #16879CFF"
paletteer_d,soilpalettes,podzol,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#351821FF, #9F2519FF, #F65620FF, #FFC87AFF, #FBF2B5FF"
paletteer_d,soilpalettes,eutrostox,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#220901FF, #621708FF, #941B0CFF, #BC3908FF, #F6AA1CFF"
paletteer_d,soilpalettes,pywell,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#050308FF, #0A0914FF, #100E15FF, #0B090DFF, #0D0B16FF"
paletteer_d,soilpalettes,natrudoll,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#301311FF, #824D28FF, #C38D18FF, #FFCD62FF, #FFEBA8FF"
paletteer_d,soilpalettes,vitrixerand,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#281B27FF, #723F27FF, #9B6044FF, #B5804CFF, #FACD9AFF"
paletteer_d,soilpalettes,crait,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#F4F4F4FF, #E9BBB8FF, #DF837DFF, #D44A41FF, #C91105FF"
paletteer_d,soilpalettes,gley,5,sequential,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#BFBFBFFF, #A1B7BFFF, #80AEBEFF, #58A6BEFF, #009DBDFF"
paletteer_d,soilpalettes,redox2,5,qualitative,TRUE,Kaizad F. Patel & Ben Bond-Lamberty,Kaizad F. Patel <kaizad.patel@pnnl.gov>,NA,Colorblind-friendly color palettes for R inspired by soil profiles.,"#2E5894FF, #FFE733FF, #FFB200FF, #EC5800FF, #96001BFF"
paletteer_d,suffrager,london,4,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#BD241EFF, #E56B1EFF, #FFCD22FF, #15274DFF"
paletteer_d,suffrager,oxon,5,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#4D3161FF, #E46E30FF, #A82A36FF, #0D4278FF, #A2D2D4FF"
paletteer_d,suffrager,CarolMan,4,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#EE2617FF, #F2A241FF, #558934FF, #0E54B6FF"
paletteer_d,suffrager,hanwell,5,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#200E6AFF, #B01824FF, #90468CFF, #326529FF, #82D0F0FF"
paletteer_d,suffrager,chelsea,5,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#9C5E51FF, #9E864AFF, #61714DFF, #4B6C7FFF, #614927FF"
paletteer_d,suffrager,classic,2,qualitative,TRUE,Diego Alburez-Gutierrez,Diego Alburez-Gutierrez <alburezgutierrez@demogr.mpg.de>,NA,Inspired by historical material from suffragettes and suffragists in the United Kingdom. ,"#990099FF, #009900FF"
paletteer_d,tayloRswift,taylorSwift,6,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#61B6CCFF, #577F3FFF, #E3E9F3FF, #0A1605FF, #FDDAC7FF, #81A757FF"
paletteer_d,tayloRswift,fearless,5,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#B68F51FF, #5B3617FF, #F7EABEFF, #ECD59FFF, #825C2DFF"
paletteer_d,tayloRswift,speakNow,5,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#4B2671FF, #5E291CFF, #F3D8C4FF, #F3BF73FF, #FFFFFFFF"
paletteer_d,tayloRswift,speakNowLive,5,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#FCE178FF, #969696FF, #871D20FF, #090708FF, #FAFAF9FF"
paletteer_d,tayloRswift,taylorRed,5,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#BFBCAAFF, #A6836FFF, #73564CFF, #731803FF, #400303FF"
paletteer_d,tayloRswift,taylor1989,6,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#B1532AFF, #84697FFF, #CBB593FF, #A88F92FF, #E8EADFFF, #43475BFF"
paletteer_d,tayloRswift,reputation,6,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#060606FF, #6E6E6EFF, #FEFEFEFF, #CACACAFF, #060606FF, #8C8C8CFF"
paletteer_d,tayloRswift,lover,6,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#B8396BFF, #FFD1D7FF, #FFF5CCFF, #76BAE0FF, #B28F81FF, #54483EFF"
paletteer_d,tayloRswift,folklore,4,sequential,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#272727FF, #5C5C5CFF, #BABABAFF, #F8F8F8FF"
paletteer_d,tayloRswift,evermore,5,qualitative,TRUE,"Alex Stephenson [aut, cre]",Alex Stephenson <alexander_stephenson@berkeley.edu>,NA,For when your colors absolutely should not be excluded from the narrative. ,"#EFEFEFFF, #827D73FF, #3D2620FF, #E89264FF, #474247FF"
paletteer_d,tidyquant,tq_light,12,qualitative,FALSE,"Matt Dancho [aut, cre],
  Davis Vaughan [aut]",Matt Dancho <mdancho@business-science.io>,https://github.com/business-science/tidyquant,"Bringing business and financial analysis to the 'tidyverse'. The 'tidyquant' 
    package provides a convenient wrapper to various 'xts', 'zoo', 'quantmod', 'TTR' 
    and 'PerformanceAnalytics' package 
    functions and returns the objects in the tidy 'tibble' format. The main 
    advantage is being able to use quantitative functions with the 'tidyverse'
    functions including 'purrr', 'dplyr', 'tidyr', 'ggplot2', 'lubridate', etc. See 
    the 'tidyquant' website for more information, documentation and examples.","#2C3E50FF, #E31A1CFF, #18BC9CFF, #CCBE93FF, #A6CEE3FF, #1F78B4FF, #B2DF8AFF, #FB9A99FF, #FDBF6FFF, #FF7F00FF, #CAB2D6FF, #6A3D9AFF"
paletteer_d,tidyquant,tq_dark,12,qualitative,FALSE,"Matt Dancho [aut, cre],
  Davis Vaughan [aut]",Matt Dancho <mdancho@business-science.io>,https://github.com/business-science/tidyquant,"Bringing business and financial analysis to the 'tidyverse'. The 'tidyquant' 
    package provides a convenient wrapper to various 'xts', 'zoo', 'quantmod', 'TTR' 
    and 'PerformanceAnalytics' package 
    functions and returns the objects in the tidy 'tibble' format. The main 
    advantage is being able to use quantitative functions with the 'tidyverse'
    functions including 'purrr', 'dplyr', 'tidyr', 'ggplot2', 'lubridate', etc. See 
    the 'tidyquant' website for more information, documentation and examples.","#0055AAFF, #C40003FF, #00C19BFF, #EAC862FF, #7FD2FFFF, #007ED3FF, #B2DF8AFF, #FFACAAFF, #FF9D1EFF, #C3EF00FF, #CAB2D6FF, #894FC6FF"
paletteer_d,tidyquant,tq_green,12,qualitative,FALSE,"Matt Dancho [aut, cre],
  Davis Vaughan [aut]",Matt Dancho <mdancho@business-science.io>,https://github.com/business-science/tidyquant,"Bringing business and financial analysis to the 'tidyverse'. The 'tidyquant' 
    package provides a convenient wrapper to various 'xts', 'zoo', 'quantmod', 'TTR' 
    and 'PerformanceAnalytics' package 
    functions and returns the objects in the tidy 'tibble' format. The main 
    advantage is being able to use quantitative functions with the 'tidyverse'
    functions including 'purrr', 'dplyr', 'tidyr', 'ggplot2', 'lubridate', etc. See 
    the 'tidyquant' website for more information, documentation and examples.","#0055AAFF, #C40003FF, #EAC862FF, #7FD2FFFF, #007ED3FF, #F6F4F3FF, #FFACAAFF, #FF9D1EFF, #C3EF00FF, #CAB2D6FF, #894FC6FF, #592E2EFF"
paletteer_d,trekcolors,andorian,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#202020FF, #2D3C4DFF, #3B597AFF, #4B77A0FF, #6395B8FF, #7BB3CFFF, #9BC6DAFF, #BFD5DFFF, #E4E4E4FF"
paletteer_d,trekcolors,bajoran,6,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#C00000FF, #7A6424FF, #323C34FF, #4838A8FF, #E6D56EFF, #A8B5A9FF"
paletteer_d,trekcolors,borg,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#1A1A1AFF, #323232FF, #4A4A4AFF, #636363FF, #7B7B7BFF, #939393FF, #ACACACFF, #C4C4C4FF, #DDDDDDFF"
paletteer_d,trekcolors,breen,8,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#56483DFF, #332822FF, #DFCDB9FF, #996601FF, #8BC95AFF, #6C696FFF, #F1E899FF, #EE711EFF"
paletteer_d,trekcolors,breen2,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#7E0500FF, #A60E00FF, #CE1800FF, #DE4300FF, #EF6F00FF, #F39600FF, #F7BD00FF, #EDD072FF, #E4E4E4FF"
paletteer_d,trekcolors,dominion,7,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#313131FF, #255268FF, #620062FF, #63A542FF, #A5C6D6FF, #B5D6A5FF, #B900B9FF"
paletteer_d,trekcolors,enara,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#4D004DFF, #660066FF, #800080FF, #BA3241FF, #F46404FF, #ED9A2DFF, #E7D057FF, #E8D879FF, #E9E09CFF"
paletteer_d,trekcolors,enara2,4,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#262626FF, #3D5983FF, #5A8A54FF, #CFB023FF"
paletteer_d,trekcolors,ferengi,9,divergent,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#00740EFF, #399043FF, #72AC79FF, #ABC8AEFF, #E4E4E4FF, #DDC5B7FF, #D6A78BFF, #CF895EFF, #C86B32FF"
paletteer_d,trekcolors,gorn,9,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#000042FF, #0000B5FF, #145416FF, #639863FF, #BDF7C6FF, #FF0000FF, #4E0000FF, #A09349FF, #777384FF"
paletteer_d,trekcolors,iconian,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#633210FF, #824114FF, #A25119FF, #C07039FF, #DBAD8EFF, #F6EAE2FF, #DAD8DAFF, #A29FA3FF, #6B666CFF"
paletteer_d,trekcolors,klingon,9,sequential,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#FFFA0CFF, #CFA001FF, #C97000FF, #CA2500FF, #B10000FF, #850000FF, #590000FF, #2C0000FF, #000000FF"
paletteer_d,trekcolors,lcars_series,31,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#FFFF99FF, #FFCC99FF, #FFCC66FF, #FF9933FF, #664466FF, #CC99CCFF, #99CCFFFF, #3366CCFF, #006699FF, #9999CCFF, #9999FFFF, #CC6699FF, #CC6666FF, #FF9966FF, #FF9900FF, #6688CCFF, #4455BBFF, #9977AAFF, #774466FF, #DD6644FF, #AA5533FF, #BB6622FF, #EE9955FF, #CCDDFFFF, #5599FFFF, #3366FFFF, #0011EEFF, #000088FF, #BBAA55FF, #BB4411FF, #882211FF"
paletteer_d,trekcolors,lcars_2357,9,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#FFFF99FF, #FFCC99FF, #FFCC66FF, #FF9933FF, #664466FF, #CC99CCFF, #99CCFFFF, #3366CCFF, #006699FF"
paletteer_d,trekcolors,lcars_2369,8,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#9999CCFF, #9999FFFF, #CC99CCFF, #CC6699FF, #CC6666FF, #FF9966FF, #FF9900FF, #FFCC66FF"
paletteer_d,trekcolors,lcars_2375,8,qualitative,TRUE,"Matthew Leonawicz [aut, cre] (<https://orcid.org/0000-0001-9452-2771>)",Matthew Leonawicz <mfleonawicz@gmail.com>,https://github.com/leonawicz/trekcolors,"Provides a dataset of predefined color palettes based on the Star Trek science fiction series, associated color palette functions, 
    and additional functions for generating customized palettes that are on theme. The package also offers functions for applying 
    the palettes to plots made using the 'ggplot2' package.","#6688CCFF, #4455BBFF, #9977AAFF, #774466FF, #DD6644FF, #AA5533FF, #BB6622FF, #EE9955FF"
